_id,_deleted,quote_id,user,email_address,billing_account,order_time,order_time_et,last_history_status,last_history_time,due_date,due_date_et,original_due_date,ship_date,min_cancelled_et,quote_source,is_manually_quoted,is_manually_quoted_type,coupon,selected_price_tier,order_total_price_bin,order_total_price_bin_sales,order_total_quantity_bin,customer_flag,customer_flag_aggregated,quoter_customer_flag,quote_rank_customer,quote_rank_account,order_rank_customer,order_rank_account,is_quote_reorder,quote_reorder_count,days_since_last_order,months_since_last_order,contains_fab5_process,contains_sheet_cutting_process,is_fully_outsourced,is_fully_shipped,is_unproven,order_ship_status,asana_late_shipment_category,has_new_processes,has_rma_job,payment_type,subtotal,total,total_etl,bookings,bookings_with_shipping,cancelled_part_bookings,line_items_discount_total,line_items_shipping_total,line_items_tax,lead_time_days,part_count,total_order_quantity,total_quantity_unproven,days_from_quote_to_order,shipping_method,shipping_address_country,shipping_address_country_code,shipping_address_state,shipping_address_city
ORD00007414,False,QT000040143,USR0011466,user11466@example.com,ACC000145,2023-09-16,,completed,,2023-10-06,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,54,9,False,False,False,True,False,Late,,False,False,credit_card,2825.33,3139.26,3139.26,3139.26,3296.22,0,156.96,94.18,251.14,17,4,20,0,2,standard,IN,IN,CA,San Francisco
ORD00007415,False,QT000040148,USR0011468,user11468@example.com,ACC001350,2022-07-27,,completed,,2022-08-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,77,11,False,True,False,True,False,On Time,,False,False,po,14120.47,15689.42,15689.42,15689.42,16473.89,0,784.47,470.68,1255.15,17,4,9,0,12,standard,UK,UK,CA,San Francisco
ORD00007416,False,QT000040154,USR0011470,user11470@example.com,ACC001731,2023-02-17,,completed,,2023-02-26,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,31,4,True,False,False,True,False,Late,,False,False,net30,5530.62,6145.13,6145.13,6145.13,6452.38,0,307.26,184.35,491.61,22,5,6,0,6,standard,US,US,CA,San Francisco
ORD00007417,False,QT000040158,USR0011472,user11472@example.com,ACC000911,2025-08-29,,completed,,2025-09-06,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,42,4,True,True,False,False,False,On Time,,False,False,net30,538.29,598.1,598.1,598.1,628.0,0,29.9,17.94,47.85,17,2,27,0,9,standard,US,US,CA,San Francisco
ORD00007418,False,QT000040160,USR0011473,user11473@example.com,ACC000338,2022-11-09,,completed,,2022-11-30,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,150,5,True,False,False,True,False,On Time,,False,False,po,5503.27,6114.74,6114.74,6114.74,6420.48,0,305.74,183.44,489.18,5,9,26,0,6,standard,US,US,CA,San Francisco
ORD00007419,False,QT000040162,USR0011473,user11473@example.com,ACC000338,2023-08-31,,completed,,2023-09-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,159,0,True,False,False,True,False,Late,,False,False,net30,3555.21,3950.23,3950.23,3950.23,4147.75,0,197.51,118.51,316.02,13,4,8,0,6,standard,US,US,CA,San Francisco
ORD00007420,False,QT000040170,USR0011474,user11474@example.com,ACC001572,2024-10-02,,completed,,2024-10-28,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,65,2,False,False,False,True,False,On Time,,False,False,credit_card,1848.03,2053.37,2053.37,2053.37,2156.04,0,102.67,61.6,164.27,25,8,2,0,9,standard,US,US,CA,San Francisco
ORD00007421,False,QT000040179,USR0011475,user11475@example.com,ACC000589,2023-12-11,,completed,,2023-12-23,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,4,4,False,True,False,False,False,On Time,,False,False,po,596.58,662.87,662.87,662.87,696.01,0,33.14,19.89,53.03,15,9,22,0,13,standard,AU,AU,CA,San Francisco
ORD00007422,False,QT000040185,USR0011477,user11477@example.com,ACC002931,2025-07-28,,completed,,2025-08-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,100,10,True,False,False,True,False,On Time,,False,False,net30,5253.46,5837.18,5837.18,5837.18,6129.04,0,291.86,175.12,466.97,12,7,47,0,6,standard,US,US,CA,San Francisco
ORD00007423,False,QT000040190,USR0011479,user11479@example.com,ACC002083,2022-11-20,,completed,,2022-11-30,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,114,11,False,False,False,True,False,Early,,False,False,po,4078.21,4531.35,4531.35,4531.35,4757.92,0,226.57,135.94,362.51,17,3,17,0,2,standard,US,US,CA,San Francisco
ORD00007424,False,QT000040196,USR0011481,user11481@example.com,ACC002878,2025-08-08,,completed,,2025-08-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,126,0,False,False,False,True,False,On Time,,False,False,net30,2893.63,3215.15,3215.15,3215.15,3375.91,0,160.76,96.45,257.21,8,10,6,0,2,standard,US,US,CA,San Francisco
ORD00007425,False,QT000040197,USR0011482,user11482@example.com,ACC002130,2023-10-04,,completed,,2023-10-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,23,7,False,False,False,False,False,On Time,,False,False,credit_card,6164.02,6848.91,6848.91,6848.91,7191.35,0,342.45,205.47,547.91,12,2,22,0,8,standard,AU,AU,CA,San Francisco
ORD00007426,False,QT000040206,USR0011484,user11484@example.com,ACC001565,2025-06-09,,completed,,2025-06-17,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,165,6,False,False,False,True,True,On Time,,False,False,credit_card,3363.25,3736.94,3736.94,3736.94,3923.79,0,186.85,112.11,298.96,9,4,31,0,10,standard,US,US,CA,San Francisco
ORD00007427,False,QT000040216,USR0011486,user11486@example.com,ACC002087,2024-02-11,,completed,,2024-02-22,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,60,0,False,False,False,True,False,On Time,,False,False,po,5278.84,5865.38,5865.38,5865.38,6158.65,0,293.27,175.96,469.23,5,11,46,0,4,standard,IN,IN,CA,San Francisco
ORD00007428,False,QT000040220,USR0011487,user11487@example.com,ACC001132,2024-09-19,,completed,,2024-09-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,56,6,False,False,False,True,False,On Time,,False,False,net30,3841.34,4268.16,4268.16,4268.16,4481.56,0,213.41,128.04,341.45,21,6,29,0,4,standard,US,US,CA,San Francisco
ORD00007429,False,QT000040225,USR0011487,user11487@example.com,ACC001132,2023-08-20,,completed,,2023-08-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,31,6,False,False,False,True,False,Late,,False,False,net30,2276.13,2529.03,2529.03,2529.03,2655.48,0,126.45,75.87,202.32,23,3,24,0,2,standard,US,US,CA,San Francisco
ORD00007430,False,QT000040226,USR0011488,user11488@example.com,ACC000526,2025-03-29,,completed,,2025-04-04,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,65,10,False,False,False,False,False,On Time,,False,False,net30,970.91,1078.79,1078.79,1078.79,1132.72,0,53.94,32.36,86.3,21,4,12,0,2,standard,US,US,CA,San Francisco
ORD00007431,False,QT000040227,USR0011488,user11488@example.com,ACC000526,2023-09-16,,completed,,2023-10-01,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,109,7,False,True,False,True,False,Late,,False,False,credit_card,684.18,760.2,760.2,760.2,798.21,0,38.01,22.81,60.82,14,9,40,0,2,standard,US,US,CA,San Francisco
ORD00007432,False,QT000040228,USR0011489,user11489@example.com,ACC000450,2025-07-28,,completed,,2025-08-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,142,6,False,False,False,True,False,On Time,,False,False,net30,5490.19,6100.22,6100.22,6100.22,6405.23,0,305.01,183.01,488.02,26,6,11,0,3,standard,US,US,CA,San Francisco
ORD00007433,False,QT000040232,USR0011490,user11490@example.com,ACC001178,2023-05-24,,completed,,2023-06-19,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,56,11,False,True,False,True,False,On Time,,False,False,credit_card,3534.46,3927.18,3927.18,3927.18,4123.54,0,196.36,117.82,314.17,17,2,39,0,13,standard,US,US,CA,San Francisco
ORD00007434,False,QT000040235,USR0011490,user11490@example.com,ACC001178,2024-12-03,,completed,,2024-12-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,59,5,False,False,False,True,False,On Time,,False,False,net30,4724.89,5249.87,5249.87,5249.87,5512.37,0,262.49,157.5,419.99,17,8,27,0,2,standard,US,US,CA,San Francisco
ORD00007435,False,QT000040238,USR0011493,user11493@example.com,ACC000186,2025-01-29,,completed,,2025-02-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,94,10,True,False,False,True,False,On Time,,False,False,credit_card,3107.56,3452.85,3452.85,3452.85,3625.49,0,172.64,103.59,276.23,13,8,30,0,9,standard,IN,IN,CA,San Francisco
ORD00007436,False,QT000040241,USR0011494,user11494@example.com,ACC002870,2025-07-17,,completed,,2025-08-05,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,145,6,False,False,False,True,False,On Time,,False,False,credit_card,869.63,966.26,966.26,966.26,1014.57,0,48.31,28.99,77.3,28,4,49,0,1,standard,US,US,CA,San Francisco
ORD00007437,False,QT000040243,USR0011496,user11496@example.com,ACC001220,2024-01-25,,completed,,2024-02-02,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,1,11,True,True,False,True,False,Early,,False,False,credit_card,6290.96,6989.95,6989.95,6989.95,7339.45,0,349.5,209.7,559.2,21,11,29,0,3,standard,IN,IN,CA,San Francisco
ORD00007438,False,QT000040245,USR0011496,user11496@example.com,ACC001220,2024-12-07,,completed,,2024-12-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,167,9,True,False,False,False,True,On Time,,False,False,net30,1711.66,1901.85,1901.85,1901.85,1996.94,0,95.09,57.06,152.15,16,5,28,0,1,standard,IN,IN,CA,San Francisco
ORD00007439,False,QT000040246,USR0011496,user11496@example.com,ACC001220,2023-11-04,,completed,,2023-11-24,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,7,2,True,True,False,True,False,On Time,,False,False,credit_card,5498.5,6109.45,6109.45,6109.45,6414.92,0,305.47,183.28,488.76,9,8,19,0,4,standard,IN,IN,CA,San Francisco
ORD00007440,False,QT000040254,USR0011500,user11500@example.com,ACC002878,2023-02-17,,completed,,2023-03-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,37,5,True,False,False,True,False,On Time,,False,False,net30,2387.96,2653.29,2653.29,2653.29,2785.96,0,132.66,79.6,212.26,12,2,32,0,7,standard,US,US,CA,San Francisco
ORD00007441,False,QT000040255,USR0011500,user11500@example.com,ACC002878,2022-07-09,,completed,,2022-07-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,94,7,True,False,False,True,False,On Time,,False,False,credit_card,857.14,952.38,952.38,952.38,1000.0,0,47.62,28.57,76.19,8,9,19,0,1,standard,US,US,CA,San Francisco
ORD00007442,False,QT000040256,USR0011500,user11500@example.com,ACC002878,2023-02-10,,completed,,2023-02-26,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,53,4,True,False,False,True,False,Late,,False,False,credit_card,1772.15,1969.06,1969.06,1969.06,2067.51,0,98.45,59.07,157.52,9,1,7,0,13,standard,US,US,CA,San Francisco
ORD00007443,False,QT000040270,USR0011504,user11504@example.com,ACC002783,2024-09-20,,completed,,2024-09-26,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,88,6,False,False,True,True,False,Early,,False,False,credit_card,2102.32,2335.92,2335.92,2335.92,2452.71,0,116.8,70.08,186.87,26,5,36,0,8,standard,US,US,CA,San Francisco
ORD00007444,False,QT000040280,USR0011507,user11507@example.com,ACC003096,2024-01-24,,completed,,2024-02-08,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,107,7,False,False,False,True,False,On Time,,False,False,credit_card,5347.35,5941.51,5941.51,5941.51,6238.58,0,297.08,178.25,475.32,25,6,28,0,3,standard,US,US,CA,San Francisco
ORD00007445,False,QT000040284,USR0011508,user11508@example.com,ACC001512,2023-03-21,,completed,,2023-04-12,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,99,9,False,False,False,False,False,Late,,False,False,credit_card,781.0,867.78,867.78,867.78,911.17,0,43.39,26.03,69.42,21,3,10,0,9,standard,UK,UK,CA,San Francisco
ORD00007446,False,QT000040294,USR0011510,user11510@example.com,ACC001292,2024-08-03,,completed,,2024-08-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,148,8,False,False,False,True,False,On Time,,False,False,credit_card,2784.25,3093.61,3093.61,3093.61,3248.29,0,154.68,92.81,247.49,25,5,29,0,6,standard,US,US,CA,San Francisco
ORD00007447,False,QT000040297,USR0011511,user11511@example.com,ACC000797,2025-04-21,,completed,,2025-05-03,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,31,4,False,True,False,True,False,On Time,,False,False,credit_card,2030.13,2255.71,2255.71,2255.71,2368.49,0,112.79,67.67,180.46,7,6,44,0,5,standard,US,US,CA,San Francisco
ORD00007448,False,QT000040305,USR0011512,user11512@example.com,ACC001641,2022-12-22,,completed,,2022-12-30,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,177,6,False,False,False,True,False,On Time,,False,False,credit_card,5668.67,6298.52,6298.52,6298.52,6613.45,0,314.93,188.96,503.88,14,9,42,0,1,standard,UK,UK,CA,San Francisco
ORD00007449,False,QT000040310,USR0011513,user11513@example.com,ACC000737,2023-06-27,,completed,,2023-07-08,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,112,10,True,True,False,False,False,Early,,False,False,credit_card,4027.19,4474.65,4474.65,4474.65,4698.38,0,223.73,134.24,357.97,23,4,36,0,4,standard,UK,UK,CA,San Francisco
ORD00007450,False,QT000040313,USR0011513,user11513@example.com,ACC000737,2024-12-25,,completed,,2025-01-04,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,25,11,False,False,False,True,False,On Time,,False,False,net30,3587.34,3985.93,3985.93,3985.93,4185.23,0,199.3,119.58,318.87,26,1,44,0,3,standard,UK,UK,CA,San Francisco
ORD00007451,False,QT000040319,USR0011514,user11514@example.com,ACC001247,2022-10-31,,completed,,2022-11-22,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,21,9,False,False,False,True,False,On Time,,False,False,po,3946.94,4385.49,4385.49,4385.49,4604.76,0,219.27,131.56,350.84,26,7,4,0,3,standard,US,US,CA,San Francisco
ORD00007452,False,QT000040336,USR0011520,user11520@example.com,ACC002088,2025-05-17,,completed,,2025-05-26,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,56,3,True,False,False,True,False,On Time,,False,False,credit_card,16333.02,18147.79,18147.79,18147.79,19055.18,0,907.39,544.43,1451.82,13,11,28,0,4,standard,AU,AU,CA,San Francisco
ORD00007453,False,QT000040340,USR0011521,user11521@example.com,ACC002985,2024-10-08,,completed,,2024-10-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,21,9,False,False,False,True,False,On Time,,False,False,credit_card,3961.7,4401.89,4401.89,4401.89,4621.99,0,220.09,132.06,352.15,18,4,12,0,4,standard,US,US,CA,San Francisco
ORD00007454,False,QT000040349,USR0011524,user11524@example.com,ACC002346,2023-10-20,,completed,,2023-11-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,159,0,True,True,False,True,True,On Time,,False,False,credit_card,90.0,100.0,100.0,100.0,105.0,0,5.0,3.0,8.0,10,6,19,0,3,standard,US,US,CA,San Francisco
ORD00007455,False,QT000040351,USR0011525,user11525@example.com,ACC002792,2023-09-13,,completed,,2023-09-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,56,1,True,False,False,True,False,On Time,,False,False,credit_card,10408.87,11565.41,11565.41,11565.41,12143.69,0,578.27,346.96,925.23,11,10,14,0,5,standard,CA,CA,CA,San Francisco
ORD00007456,False,QT000040352,USR0011525,user11525@example.com,ACC002792,2024-02-22,,completed,,2024-02-29,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,125,2,True,False,False,True,False,On Time,,False,False,credit_card,21502.27,23891.41,23891.41,23891.41,25085.98,0,1194.57,716.74,1911.31,17,9,7,0,9,standard,CA,CA,CA,San Francisco
ORD00007457,False,QT000040363,USR0011528,user11528@example.com,ACC001564,2022-09-30,,completed,,2022-10-24,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,177,10,False,False,False,True,False,On Time,,False,False,credit_card,33858.15,37620.16,37620.16,37620.16,39501.17,0,1881.01,1128.6,3009.61,17,10,3,0,9,standard,CA,CA,CA,San Francisco
ORD00007458,False,QT000040370,USR0011529,user11529@example.com,ACC001222,2024-06-19,,completed,,2024-06-22,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,125,0,True,False,False,True,False,On Time,,False,False,credit_card,714.19,793.55,793.55,793.55,833.22,0,39.68,23.81,63.48,10,6,36,0,9,standard,AU,AU,CA,San Francisco
ORD00007459,False,QT000040374,USR0011531,user11531@example.com,ACC000168,2023-09-11,,completed,,2023-09-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,157,7,True,False,False,True,False,On Time,,False,False,credit_card,2935.5,3261.67,3261.67,3261.67,3424.75,0,163.08,97.85,260.93,19,8,7,0,4,standard,US,US,CA,San Francisco
ORD00007460,False,QT000040376,USR0011532,user11532@example.com,ACC000991,2025-07-10,,completed,,2025-07-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,148,10,True,False,False,True,True,Late,,False,False,net30,6939.72,7710.8,7710.8,7710.8,8096.34,0,385.54,231.32,616.86,15,8,21,0,1,standard,UK,UK,CA,San Francisco
ORD00007461,False,QT000040377,USR0011532,user11532@example.com,ACC000991,2025-03-10,,completed,,2025-03-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,157,10,False,False,False,True,False,On Time,,False,False,credit_card,10142.48,11269.42,11269.42,11269.42,11832.89,0,563.47,338.08,901.55,14,9,16,0,1,standard,UK,UK,CA,San Francisco
ORD00007462,False,QT000040383,USR0011534,user11534@example.com,ACC000143,2024-05-27,,completed,,2024-06-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,124,5,False,False,False,False,False,On Time,,False,False,credit_card,90.0,100.0,100.0,100.0,105.0,0,5.0,3.0,8.0,7,1,3,0,8,standard,IN,IN,CA,San Francisco
ORD00007463,False,QT000040391,USR0011537,user11537@example.com,ACC001827,2025-07-03,,completed,,2025-07-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,29,3,False,False,False,True,False,On Time,,False,False,credit_card,2324.45,2582.72,2582.72,2582.72,2711.86,0,129.14,77.48,206.62,12,4,2,0,12,standard,US,US,CA,San Francisco
ORD00007464,False,QT000040398,USR0011539,user11539@example.com,ACC000680,2024-12-23,,completed,,2025-01-13,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,141,9,False,False,True,True,False,Early,,False,False,credit_card,4518.54,5020.6,5020.6,5020.6,5271.63,0,251.03,150.62,401.65,18,9,18,0,3,standard,US,US,CA,San Francisco
ORD00007465,False,QT000040405,USR0011542,user11542@example.com,ACC001090,2023-07-05,,completed,,2023-07-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,68,0,False,False,False,True,False,On Time,,False,False,credit_card,4506.74,5007.49,5007.49,5007.49,5257.86,0,250.37,150.22,400.6,26,8,31,0,12,standard,US,US,CA,San Francisco
ORD00007466,False,QT000040418,USR0011544,user11544@example.com,ACC001879,2024-06-08,,completed,,2024-06-28,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,73,3,False,False,False,True,False,On Time,,False,False,credit_card,1374.71,1527.46,1527.46,1527.46,1603.83,0,76.37,45.82,122.2,24,2,35,0,3,standard,US,US,CA,San Francisco
ORD00007467,False,QT000040443,USR0011551,user11551@example.com,ACC001916,2023-09-25,,completed,,2023-10-12,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,38,6,False,False,False,True,False,Early,,False,False,credit_card,1535.52,1706.13,1706.13,1706.13,1791.44,0,85.31,51.18,136.49,22,8,36,0,13,standard,US,US,CA,San Francisco
ORD00007468,False,QT000040449,USR0011554,user11554@example.com,ACC000682,2025-06-07,,completed,,2025-06-23,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,39,11,False,False,False,True,False,On Time,,False,False,credit_card,4771.95,5302.17,5302.17,5302.17,5567.28,0,265.11,159.07,424.17,17,6,16,0,1,standard,UK,UK,CA,San Francisco
ORD00007469,False,QT000040450,USR0011554,user11554@example.com,ACC000682,2023-02-13,,completed,,2023-03-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,2,11,True,False,False,True,False,On Time,,False,False,credit_card,5080.27,5644.74,5644.74,5644.74,5926.98,0,282.24,169.34,451.58,22,11,18,0,9,standard,UK,UK,CA,San Francisco
ORD00007470,False,QT000040452,USR0011554,user11554@example.com,ACC000682,2023-11-25,,completed,,2023-12-08,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,34,9,False,False,False,True,False,On Time,,False,False,credit_card,1112.9,1236.56,1236.56,1236.56,1298.39,0,61.83,37.1,98.92,11,8,33,0,5,standard,UK,UK,CA,San Francisco
ORD00007471,False,QT000040455,USR0011555,user11555@example.com,ACC001490,2022-11-11,,completed,,2022-11-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,145,8,False,False,False,True,False,On Time,,False,False,credit_card,4881.97,5424.41,5424.41,5424.41,5695.63,0,271.22,162.73,433.95,9,9,14,0,12,standard,US,US,CA,San Francisco
ORD00007472,False,QT000040468,USR0011560,user11560@example.com,ACC001852,2024-06-11,,completed,,2024-06-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,94,3,False,True,False,True,False,On Time,,False,False,credit_card,2989.04,3321.15,3321.15,3321.15,3487.21,0,166.06,99.63,265.69,29,5,36,0,8,standard,US,US,CA,San Francisco
ORD00007473,False,QT000040469,USR0011561,user11561@example.com,ACC000608,2024-06-20,,completed,,2024-07-04,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,179,1,False,False,False,True,False,On Time,,False,False,credit_card,10081.16,11201.29,11201.29,11201.29,11761.36,0,560.06,336.04,896.1,15,7,6,0,1,standard,UK,UK,CA,San Francisco
ORD00007474,False,QT000040470,USR0011561,user11561@example.com,ACC000608,2024-03-16,,completed,,2024-03-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,169,10,False,False,False,True,False,Early,,False,False,credit_card,19519.92,21688.79,21688.79,21688.79,22773.23,0,1084.44,650.66,1735.1,7,7,21,0,12,standard,UK,UK,CA,San Francisco
ORD00007475,False,QT000040471,USR0011562,user11562@example.com,ACC001299,2025-08-24,,completed,,2025-09-07,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,9,0,True,False,False,False,False,Late,,False,False,net30,2138.3,2375.89,2375.89,2375.89,2494.68,0,118.79,71.28,190.07,20,5,30,0,8,standard,UK,UK,CA,San Francisco
ORD00007476,False,QT000040472,USR0011562,user11562@example.com,ACC001299,2022-09-17,,completed,,2022-09-28,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,50,2,False,False,False,True,False,On Time,,False,False,credit_card,2280.45,2533.83,2533.83,2533.83,2660.53,0,126.69,76.02,202.71,16,1,47,0,8,standard,UK,UK,CA,San Francisco
ORD00007477,False,QT000040480,USR0011564,user11564@example.com,ACC001338,2023-02-11,,completed,,2023-02-19,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,41,11,False,False,False,True,False,On Time,,False,False,po,1054.75,1171.94,1171.94,1171.94,1230.54,0,58.6,35.16,93.76,25,11,43,0,3,standard,IN,IN,CA,San Francisco
ORD00007478,False,QT000040483,USR0011565,user11565@example.com,ACC002406,2023-02-21,,completed,,2023-03-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,62,6,False,False,True,True,False,On Time,,False,False,net30,2262.27,2513.63,2513.63,2513.63,2639.31,0,125.68,75.41,201.09,16,8,8,0,7,standard,AU,AU,CA,San Francisco
ORD00007479,False,QT000040500,USR0011570,user11570@example.com,ACC002548,2024-02-10,,completed,,2024-03-02,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,105,10,False,True,False,True,True,On Time,,False,False,po,1349.37,1499.3,1499.3,1499.3,1574.26,0,74.96,44.98,119.94,13,1,19,0,13,standard,US,US,CA,San Francisco
ORD00007480,False,QT000040501,USR0011570,user11570@example.com,ACC002548,2025-02-06,,completed,,2025-02-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,6,3,False,False,False,True,False,Early,,False,False,credit_card,2499.24,2776.93,2776.93,2776.93,2915.78,0,138.85,83.31,222.15,15,3,21,0,7,standard,US,US,CA,San Francisco
ORD00007481,False,QT000040517,USR0011576,user11576@example.com,ACC002207,2025-09-02,,completed,,2025-09-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,157,9,False,False,False,True,False,On Time,,False,False,net30,1845.65,2050.72,2050.72,2050.72,2153.26,0,102.54,61.52,164.06,20,5,33,0,3,standard,US,US,CA,San Francisco
ORD00007482,False,QT000040518,USR0011576,user11576@example.com,ACC002207,2023-09-25,,completed,,2023-10-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,146,8,False,True,False,False,False,On Time,,False,False,net30,90.0,100.0,100.0,100.0,105.0,0,5.0,3.0,8.0,28,3,37,0,2,standard,US,US,CA,San Francisco
