_id,_constructed,_updated,_deleted,email_address,billing_email_address,email_address_verified,email_flag,full_name,first_name,last_name,account,company,erp_company_name,phone_number,current_customer_flag,total_quotes,total_bookings,total_orders,is_instant_quote_user,is_instant_quote_customer_user,is_active_teamspace_user,is_created_teamspace_user,is_partner_user,is_staff_user,is_excluded_user,is_instant_quote_funnel_user,tax_exempt,signup_date,first_quote_time,first_quote_time_et,last_quote_time,last_quote_time_et,first_order_time,first_order_time_et,last_order_time,last_order_time_et,accepted_teamspace_invitation_at,min_teamspace_created_at
USR0013223,2022-07-23,2022-10-05,False,user13223@example.com,billing13223@example.com,True,COMPANY_EMAIL,User 13223,First13223,Last13223,ACC002749,Company 2749,Company 2749,+15550013223,False,19,6,5,True,False,False,False,False,False,False,False,False,2022-07-23,,,,,,,,,,
USR0013224,2021-11-21,2022-01-06,False,user13224@example.com,billing13224@example.com,False,COMPANY_EMAIL,User 13224,First13224,Last13224,ACC002603,Company 2603,Company 2603,+15550013224,False,3,4,3,True,False,False,False,False,False,False,False,False,2021-11-21,,,,,,,,,,
USR0013225,2020-12-28,2021-01-18,False,user13225@example.com,billing13225@example.com,True,PERSONAL_EMAIL,User 13225,First13225,Last13225,ACC000753,Company 753,Company 753,+15550013225,True,23,0,7,True,True,True,False,False,False,False,False,False,2020-12-28,,,,,,,,,,
USR0013226,2025-07-05,2025-08-03,False,user13226@example.com,billing13226@example.com,True,PERSONAL_EMAIL,User 13226,First13226,Last13226,ACC000596,Company 596,Company 596,+15550013226,False,19,11,9,False,False,True,False,False,False,True,False,False,2025-07-05,,,,,,,,,,
USR0013227,2022-06-09,2022-06-19,False,user13227@example.com,billing13227@example.com,True,COMPANY_EMAIL,User 13227,First13227,Last13227,ACC000501,Company 501,Company 501,+15550013227,True,1,8,4,True,False,False,False,False,False,False,True,False,2022-06-09,,,,,,,,,,
USR0013228,2024-05-06,2024-05-31,False,user13228@example.com,billing13228@example.com,True,COMPANY_EMAIL,User 13228,First13228,Last13228,ACC000397,Company 397,Company 397,+15550013228,False,18,14,8,False,False,False,False,False,False,False,False,False,2024-05-06,,,,,,,,,,
USR0013229,2022-08-11,2022-10-18,False,user13229@example.com,billing13229@example.com,True,COMPANY_EMAIL,User 13229,First13229,Last13229,ACC001918,Company 1918,Company 1918,+15550013229,True,2,13,3,True,False,True,False,False,False,False,True,False,2022-08-11,,,,,,,,,,
USR0013230,2023-03-23,2023-04-11,False,user13230@example.com,billing13230@example.com,True,PERSONAL_EMAIL,User 13230,First13230,Last13230,ACC002057,Company 2057,Company 2057,+15550013230,False,15,9,0,True,False,False,False,False,False,False,False,False,2023-03-23,,,,,,,,,,
USR0013231,2023-08-18,2023-09-26,False,user13231@example.com,billing13231@example.com,True,COMPANY_EMAIL,User 13231,First13231,Last13231,ACC002757,Company 2757,Company 2757,+15550013231,True,17,14,8,False,True,False,False,True,False,False,True,False,2023-08-18,,,,,,,,,,
USR0013232,2022-01-06,2022-01-22,False,user13232@example.com,billing13232@example.com,False,COMPANY_EMAIL,User 13232,First13232,Last13232,ACC000282,Company 282,Company 282,+15550013232,False,12,7,9,True,False,False,False,False,False,False,True,False,2022-01-06,,,,,,,,,,
USR0013233,2025-04-22,2025-06-04,False,user13233@example.com,billing13233@example.com,True,PERSONAL_EMAIL,User 13233,First13233,Last13233,ACC000828,Company 828,Company 828,+15550013233,False,17,5,0,True,False,True,True,True,True,False,False,False,2025-04-22,,,,,,,,,,
USR0013234,2022-08-04,2022-10-29,False,user13234@example.com,billing13234@example.com,True,COMPANY_EMAIL,User 13234,First13234,Last13234,ACC002274,Company 2274,Company 2274,+15550013234,False,6,0,2,True,True,False,False,True,False,False,False,False,2022-08-04,,,,,,,,,,
USR0013235,2024-05-01,2024-07-08,False,user13235@example.com,billing13235@example.com,True,PERSONAL_EMAIL,User 13235,First13235,Last13235,ACC002129,Company 2129,Company 2129,+15550013235,False,9,6,0,True,True,False,False,False,False,False,True,False,2024-05-01,,,,,,,,,,
USR0013236,2025-03-10,2025-05-17,False,user13236@example.com,billing13236@example.com,True,PERSONAL_EMAIL,User 13236,First13236,Last13236,ACC001335,Company 1335,Company 1335,+15550013236,True,0,11,1,False,True,True,False,False,False,False,False,False,2025-03-10,,,,,,,,,,
USR0013237,2022-03-02,2022-03-24,False,user13237@example.com,billing13237@example.com,True,COMPANY_EMAIL,User 13237,First13237,Last13237,ACC000476,Company 476,Company 476,+15550013237,False,14,11,6,True,False,False,False,False,False,False,False,False,2022-03-02,,,,,,,,,,
USR0013238,2021-04-29,2021-05-26,False,user13238@example.com,billing13238@example.com,True,PERSONAL_EMAIL,User 13238,First13238,Last13238,ACC001513,Company 1513,Company 1513,+15550013238,False,9,2,0,False,True,False,False,False,False,False,False,False,2021-04-29,,,,,,,,,,
USR0013239,2025-06-29,2025-07-07,False,user13239@example.com,billing13239@example.com,True,COMPANY_EMAIL,User 13239,First13239,Last13239,ACC000537,Company 537,Company 537,+15550013239,True,4,0,8,False,True,False,False,False,False,False,True,False,2025-06-29,,,,,,,,,,
USR0013240,2024-06-14,2024-09-04,False,user13240@example.com,billing13240@example.com,True,PERSONAL_EMAIL,User 13240,First13240,Last13240,ACC001673,Company 1673,Company 1673,+15550013240,True,8,11,5,True,True,False,False,False,False,False,True,False,2024-06-14,,,,,,,,,,
USR0013241,2024-06-24,2024-09-18,False,user13241@example.com,billing13241@example.com,True,COMPANY_EMAIL,User 13241,First13241,Last13241,ACC002817,Company 2817,Company 2817,+15550013241,False,2,1,8,False,False,True,True,False,False,False,False,False,2024-06-24,,,,,,,,,,
USR0013242,2025-05-11,2025-06-10,False,user13242@example.com,billing13242@example.com,True,PERSONAL_EMAIL,User 13242,First13242,Last13242,ACC000611,Company 611,Company 611,+15550013242,False,15,4,2,True,False,False,False,False,False,False,False,False,2025-05-11,,,,,,,,,,
USR0013243,2020-02-27,2020-04-29,False,user13243@example.com,billing13243@example.com,True,PERSONAL_EMAIL,User 13243,First13243,Last13243,ACC000368,Company 368,Company 368,+15550013243,True,18,10,5,True,False,False,True,False,False,False,False,True,2020-02-27,,,,,,,,,,
USR0013244,2025-05-08,2025-05-26,False,user13244@example.com,billing13244@example.com,False,COMPANY_EMAIL,User 13244,First13244,Last13244,ACC002305,Company 2305,Company 2305,+15550013244,False,22,2,7,True,True,False,True,False,False,False,False,False,2025-05-08,,,,,,,,,,
USR0013245,2020-08-29,2020-10-26,False,user13245@example.com,billing13245@example.com,True,PERSONAL_EMAIL,User 13245,First13245,Last13245,ACC000076,Company 76,Company 76,+15550013245,False,17,6,5,False,True,False,False,False,False,False,False,False,2020-08-29,,,,,,,,,,
USR0013246,2020-10-27,2020-11-04,False,user13246@example.com,billing13246@example.com,True,COMPANY_EMAIL,User 13246,First13246,Last13246,ACC003073,Company 3073,Company 3073,+15550013246,True,14,9,8,False,True,True,False,False,False,False,True,False,2020-10-27,,,,,,,,,,
USR0013247,2021-03-27,2021-04-25,False,user13247@example.com,billing13247@example.com,True,COMPANY_EMAIL,User 13247,First13247,Last13247,ACC002421,Company 2421,Company 2421,+15550013247,False,7,1,8,True,True,False,False,False,False,False,True,False,2021-03-27,,,,,,,,,,
USR0013248,2020-08-22,2020-09-26,False,user13248@example.com,billing13248@example.com,False,PERSONAL_EMAIL,User 13248,First13248,Last13248,ACC001260,Company 1260,Company 1260,+15550013248,True,23,8,1,False,False,True,True,False,False,False,False,False,2020-08-22,,,,,,,,,,
USR0013249,2020-06-21,2020-09-18,False,user13249@example.com,billing13249@example.com,True,COMPANY_EMAIL,User 13249,First13249,Last13249,ACC001132,Company 1132,Company 1132,+15550013249,False,21,5,9,True,True,False,False,False,False,False,False,False,2020-06-21,,,,,,,,,,
USR0013250,2020-09-15,2020-10-27,False,user13250@example.com,billing13250@example.com,True,COMPANY_EMAIL,User 13250,First13250,Last13250,ACC001208,Company 1208,Company 1208,+15550013250,False,5,1,1,False,False,False,False,False,False,False,False,False,2020-09-15,,,,,,,,,,
USR0013251,2022-10-01,2022-10-21,False,user13251@example.com,billing13251@example.com,False,COMPANY_EMAIL,User 13251,First13251,Last13251,ACC001239,Company 1239,Company 1239,+15550013251,True,6,11,8,True,False,True,False,False,False,False,True,False,2022-10-01,,,,,,,,,,
USR0013252,2022-02-09,2022-02-13,False,user13252@example.com,billing13252@example.com,True,PERSONAL_EMAIL,User 13252,First13252,Last13252,ACC002623,Company 2623,Company 2623,+15550013252,True,22,0,4,False,True,False,False,False,False,False,True,False,2022-02-09,,,,,,,,,,
USR0013253,2021-12-05,2021-12-21,False,user13253@example.com,billing13253@example.com,True,COMPANY_EMAIL,User 13253,First13253,Last13253,ACC002499,Company 2499,Company 2499,+15550013253,False,7,7,0,True,True,False,True,False,False,False,False,False,2021-12-05,,,,,,,,,,
USR0013254,2020-12-21,2021-01-11,False,user13254@example.com,billing13254@example.com,True,COMPANY_EMAIL,User 13254,First13254,Last13254,ACC000639,Company 639,Company 639,+15550013254,True,0,9,1,True,False,False,False,False,False,False,False,False,2020-12-21,,,,,,,,,,
USR0013255,2025-07-05,2025-08-02,False,user13255@example.com,billing13255@example.com,True,PERSONAL_EMAIL,User 13255,First13255,Last13255,ACC000562,Company 562,Company 562,+15550013255,True,12,0,7,True,True,False,False,False,False,False,True,False,2025-07-05,,,,,,,,,,
USR0013256,2021-11-18,2021-11-30,False,user13256@example.com,billing13256@example.com,True,COMPANY_EMAIL,User 13256,First13256,Last13256,ACC001689,Company 1689,Company 1689,+15550013256,False,24,7,8,False,False,True,False,False,False,False,False,False,2021-11-18,,,,,,,,,,
USR0013257,2022-09-05,2022-11-10,False,user13257@example.com,billing13257@example.com,True,COMPANY_EMAIL,User 13257,First13257,Last13257,ACC002032,Company 2032,Company 2032,+15550013257,False,8,11,1,True,True,False,False,False,False,False,False,False,2022-09-05,,,,,,,,,,
USR0013258,2020-10-21,2020-11-24,False,user13258@example.com,billing13258@example.com,True,PERSONAL_EMAIL,User 13258,First13258,Last13258,ACC002272,Company 2272,Company 2272,+15550013258,True,5,3,2,True,False,False,True,False,False,False,False,False,2020-10-21,,,,,,,,,,
USR0013259,2021-03-14,2021-04-04,False,user13259@example.com,billing13259@example.com,True,PERSONAL_EMAIL,User 13259,First13259,Last13259,ACC000979,Company 979,Company 979,+15550013259,True,22,3,3,False,False,False,False,False,False,False,False,True,2021-03-14,,,,,,,,,,
USR0013260,2021-04-29,2021-06-15,False,user13260@example.com,billing13260@example.com,True,COMPANY_EMAIL,User 13260,First13260,Last13260,ACC001507,Company 1507,Company 1507,+15550013260,True,12,3,4,False,False,False,True,False,False,False,True,False,2021-04-29,,,,,,,,,,
USR0013261,2025-07-01,2025-07-29,False,user13261@example.com,billing13261@example.com,True,COMPANY_EMAIL,User 13261,First13261,Last13261,ACC000325,Company 325,Company 325,+15550013261,True,14,10,1,True,True,False,True,False,False,False,True,False,2025-07-01,,,,,,,,,,
USR0013262,2020-12-30,2021-03-01,False,user13262@example.com,billing13262@example.com,True,COMPANY_EMAIL,User 13262,First13262,Last13262,ACC001424,Company 1424,Company 1424,+15550013262,True,1,9,8,False,False,False,False,False,False,False,True,False,2020-12-30,,,,,,,,,,
USR0013263,2022-11-29,2023-01-15,False,user13263@example.com,billing13263@example.com,True,PERSONAL_EMAIL,User 13263,First13263,Last13263,ACC002148,Company 2148,Company 2148,+15550013263,True,15,1,9,True,True,False,True,False,False,False,True,False,2022-11-29,,,,,,,,,,
USR0013264,2023-01-30,2023-04-23,False,user13264@example.com,billing13264@example.com,False,PERSONAL_EMAIL,User 13264,First13264,Last13264,ACC000951,Company 951,Company 951,+15550013264,True,8,14,2,True,True,False,False,False,False,False,False,False,2023-01-30,,,,,,,,,,
USR0013265,2020-05-31,2020-07-28,False,user13265@example.com,billing13265@example.com,True,PERSONAL_EMAIL,User 13265,First13265,Last13265,ACC000995,Company 995,Company 995,+15550013265,True,3,10,2,True,False,True,True,False,False,False,False,False,2020-05-31,,,,,,,,,,
USR0013266,2021-12-27,2022-01-29,False,user13266@example.com,billing13266@example.com,True,PERSONAL_EMAIL,User 13266,First13266,Last13266,ACC001444,Company 1444,Company 1444,+15550013266,False,18,12,5,False,False,False,False,False,False,False,False,False,2021-12-27,,,,,,,,,,
USR0013267,2020-06-16,2020-06-29,False,user13267@example.com,billing13267@example.com,True,COMPANY_EMAIL,User 13267,First13267,Last13267,ACC002708,Company 2708,Company 2708,+15550013267,True,3,5,3,False,False,False,True,False,False,False,False,False,2020-06-16,,,,,,,,,,
USR0013268,2020-12-27,2021-01-05,False,user13268@example.com,billing13268@example.com,True,COMPANY_EMAIL,User 13268,First13268,Last13268,ACC001887,Company 1887,Company 1887,+15550013268,True,17,8,5,False,True,False,False,False,False,False,False,False,2020-12-27,,,,,,,,,,
USR0013269,2023-10-29,2023-12-26,False,user13269@example.com,billing13269@example.com,False,COMPANY_EMAIL,User 13269,First13269,Last13269,ACC002871,Company 2871,Company 2871,+15550013269,True,11,2,7,True,False,False,False,False,False,False,False,False,2023-10-29,,,,,,,,,,
USR0013270,2023-03-22,2023-03-24,False,user13270@example.com,billing13270@example.com,True,PERSONAL_EMAIL,User 13270,First13270,Last13270,ACC000192,Company 192,Company 192,+15550013270,False,12,8,9,True,False,True,False,False,False,False,False,False,2023-03-22,,,,,,,,,,
USR0013271,2022-10-20,2022-11-23,False,user13271@example.com,billing13271@example.com,True,PERSONAL_EMAIL,User 13271,First13271,Last13271,ACC002653,Company 2653,Company 2653,+15550013271,True,14,10,1,True,False,True,False,False,False,False,False,False,2022-10-20,,,,,,,,,,
USR0013272,2021-03-17,2021-03-18,False,user13272@example.com,billing13272@example.com,False,COMPANY_EMAIL,User 13272,First13272,Last13272,ACC000136,Company 136,Company 136,+15550013272,True,5,2,5,True,False,False,False,False,False,False,False,False,2021-03-17,,,,,,,,,,
USR0013273,2023-07-15,2023-08-15,False,user13273@example.com,billing13273@example.com,True,PERSONAL_EMAIL,User 13273,First13273,Last13273,ACC001007,Company 1007,Company 1007,+15550013273,True,9,11,8,True,False,False,False,False,False,False,True,False,2023-07-15,,,,,,,,,,
USR0013274,2025-02-14,2025-05-04,False,user13274@example.com,billing13274@example.com,True,COMPANY_EMAIL,User 13274,First13274,Last13274,ACC001333,Company 1333,Company 1333,+15550013274,False,0,2,5,False,True,True,False,True,False,False,False,False,2025-02-14,,,,,,,,,,
USR0013275,2024-10-23,2024-10-30,False,user13275@example.com,billing13275@example.com,True,COMPANY_EMAIL,User 13275,First13275,Last13275,ACC000739,Company 739,Company 739,+15550013275,False,7,1,2,False,False,False,False,False,False,False,True,False,2024-10-23,,,,,,,,,,
USR0013276,2020-12-24,2021-03-21,False,user13276@example.com,billing13276@example.com,True,COMPANY_EMAIL,User 13276,First13276,Last13276,ACC003091,Company 3091,Company 3091,+15550013276,True,3,0,6,False,True,True,False,False,False,False,False,False,2020-12-24,,,,,,,,,,
USR0013277,2023-11-10,2024-02-05,False,user13277@example.com,billing13277@example.com,True,COMPANY_EMAIL,User 13277,First13277,Last13277,ACC002790,Company 2790,Company 2790,+15550013277,True,13,14,1,False,True,False,False,False,False,False,True,False,2023-11-10,,,,,,,,,,
USR0013278,2021-05-19,2021-08-04,False,user13278@example.com,billing13278@example.com,True,PERSONAL_EMAIL,User 13278,First13278,Last13278,ACC001785,Company 1785,Company 1785,+15550013278,False,19,2,8,True,False,False,False,False,False,False,False,False,2021-05-19,,,,,,,,,,
USR0013279,2024-11-18,2025-01-19,False,user13279@example.com,billing13279@example.com,False,COMPANY_EMAIL,User 13279,First13279,Last13279,ACC001415,Company 1415,Company 1415,+15550013279,True,10,10,2,False,False,False,False,False,False,False,False,False,2024-11-18,,,,,,,,,,
USR0013280,2022-09-05,2022-09-21,False,user13280@example.com,billing13280@example.com,True,PERSONAL_EMAIL,User 13280,First13280,Last13280,ACC002380,Company 2380,Company 2380,+15550013280,False,2,6,0,False,False,False,False,False,False,False,False,False,2022-09-05,,,,,,,,,,
USR0013281,2024-03-16,2024-03-24,False,user13281@example.com,billing13281@example.com,True,PERSONAL_EMAIL,User 13281,First13281,Last13281,ACC002211,Company 2211,Company 2211,+15550013281,True,6,4,4,True,True,False,False,False,False,False,False,False,2024-03-16,,,,,,,,,,
USR0013282,2023-01-20,2023-04-12,False,user13282@example.com,billing13282@example.com,True,COMPANY_EMAIL,User 13282,First13282,Last13282,ACC001501,Company 1501,Company 1501,+15550013282,True,6,12,2,False,False,False,False,False,False,False,True,False,2023-01-20,,,,,,,,,,
USR0013283,2023-10-27,2023-11-28,False,user13283@example.com,billing13283@example.com,True,COMPANY_EMAIL,User 13283,First13283,Last13283,ACC002584,Company 2584,Company 2584,+15550013283,False,2,3,3,True,True,False,False,False,False,False,False,False,2023-10-27,,,,,,,,,,
USR0013284,2025-04-18,2025-05-28,False,user13284@example.com,billing13284@example.com,True,COMPANY_EMAIL,User 13284,First13284,Last13284,ACC000602,Company 602,Company 602,+15550013284,True,18,1,2,True,False,False,False,False,False,False,False,False,2025-04-18,,,,,,,,,,
USR0013285,2020-10-05,2020-10-12,False,user13285@example.com,billing13285@example.com,True,PERSONAL_EMAIL,User 13285,First13285,Last13285,ACC000867,Company 867,Company 867,+15550013285,False,5,2,7,False,False,False,False,False,False,False,False,False,2020-10-05,,,,,,,,,,
USR0013286,2025-02-12,2025-02-17,False,user13286@example.com,billing13286@example.com,True,PERSONAL_EMAIL,User 13286,First13286,Last13286,ACC000055,Company 55,Company 55,+15550013286,False,23,9,0,False,True,False,False,False,False,False,False,False,2025-02-12,,,,,,,,,,
USR0013287,2022-09-25,2022-11-12,False,user13287@example.com,billing13287@example.com,True,COMPANY_EMAIL,User 13287,First13287,Last13287,ACC000372,Company 372,Company 372,+15550013287,False,16,2,3,True,False,False,False,False,False,False,False,False,2022-09-25,,,,,,,,,,
USR0013288,2020-10-20,2020-11-25,False,user13288@example.com,billing13288@example.com,True,PERSONAL_EMAIL,User 13288,First13288,Last13288,ACC000621,Company 621,Company 621,+15550013288,False,16,7,1,True,False,True,False,False,False,False,True,False,2020-10-20,,,,,,,,,,
USR0013289,2022-06-15,2022-08-17,False,user13289@example.com,billing13289@example.com,True,PERSONAL_EMAIL,User 13289,First13289,Last13289,ACC001952,Company 1952,Company 1952,+15550013289,True,11,11,4,True,False,True,False,False,False,False,True,False,2022-06-15,,,,,,,,,,
USR0013290,2020-04-25,2020-07-09,False,user13290@example.com,billing13290@example.com,False,PERSONAL_EMAIL,User 13290,First13290,Last13290,ACC002673,Company 2673,Company 2673,+15550013290,False,22,7,1,False,False,False,False,False,False,False,True,False,2020-04-25,,,,,,,,,,
USR0013291,2023-01-23,2023-01-28,False,user13291@example.com,billing13291@example.com,True,PERSONAL_EMAIL,User 13291,First13291,Last13291,ACC001844,Company 1844,Company 1844,+15550013291,False,0,2,9,True,False,False,False,False,False,False,False,True,2023-01-23,,,,,,,,,,
USR0013292,2022-09-04,2022-11-30,False,user13292@example.com,billing13292@example.com,False,PERSONAL_EMAIL,User 13292,First13292,Last13292,ACC001391,Company 1391,Company 1391,+15550013292,True,6,8,5,False,False,False,False,False,False,False,False,False,2022-09-04,,,,,,,,,,
USR0013293,2022-03-20,2022-06-10,False,user13293@example.com,billing13293@example.com,False,PERSONAL_EMAIL,User 13293,First13293,Last13293,ACC000844,Company 844,Company 844,+15550013293,True,14,0,2,True,True,False,False,False,False,False,False,False,2022-03-20,,,,,,,,,,
USR0013294,2022-07-08,2022-08-28,False,user13294@example.com,billing13294@example.com,True,PERSONAL_EMAIL,User 13294,First13294,Last13294,ACC000316,Company 316,Company 316,+15550013294,False,22,13,6,False,False,False,False,True,False,False,True,False,2022-07-08,,,,,,,,,,
USR0013295,2023-07-07,2023-08-09,False,user13295@example.com,billing13295@example.com,True,COMPANY_EMAIL,User 13295,First13295,Last13295,ACC001827,Company 1827,Company 1827,+15550013295,True,13,3,9,True,False,True,False,True,False,False,False,True,2023-07-07,,,,,,,,,,
USR0013296,2024-09-06,2024-09-20,False,user13296@example.com,billing13296@example.com,True,PERSONAL_EMAIL,User 13296,First13296,Last13296,ACC000440,Company 440,Company 440,+15550013296,True,18,4,1,False,False,False,False,False,False,False,False,False,2024-09-06,,,,,,,,,,
USR0013297,2022-03-22,2022-04-12,False,user13297@example.com,billing13297@example.com,True,COMPANY_EMAIL,User 13297,First13297,Last13297,ACC002469,Company 2469,Company 2469,+15550013297,True,19,9,9,False,True,True,False,False,False,False,False,False,2022-03-22,,,,,,,,,,
USR0013298,2020-02-04,2020-04-07,False,user13298@example.com,billing13298@example.com,True,COMPANY_EMAIL,User 13298,First13298,Last13298,ACC001277,Company 1277,Company 1277,+15550013298,False,2,10,9,True,False,False,False,False,False,False,True,False,2020-02-04,,,,,,,,,,
USR0013299,2023-02-27,2023-03-10,False,user13299@example.com,billing13299@example.com,True,PERSONAL_EMAIL,User 13299,First13299,Last13299,ACC001093,Company 1093,Company 1093,+15550013299,False,14,10,7,True,False,True,False,False,False,False,True,False,2023-02-27,,,,,,,,,,
USR0013300,2025-05-08,2025-08-02,False,user13300@example.com,billing13300@example.com,True,COMPANY_EMAIL,User 13300,First13300,Last13300,ACC000083,Company 83,Company 83,+15550013300,False,21,10,9,True,False,False,False,False,False,False,True,False,2025-05-08,,,,,,,,,,
USR0013301,2022-03-27,2022-04-09,False,user13301@example.com,billing13301@example.com,True,COMPANY_EMAIL,User 13301,First13301,Last13301,ACC000757,Company 757,Company 757,+15550013301,True,15,8,7,True,False,False,False,False,False,False,True,False,2022-03-27,,,,,,,,,,
USR0013302,2020-09-10,2020-11-16,False,user13302@example.com,billing13302@example.com,True,COMPANY_EMAIL,User 13302,First13302,Last13302,ACC000041,Company 41,Company 41,+15550013302,True,11,8,9,False,True,False,True,False,False,False,True,False,2020-09-10,,,,,,,,,,
USR0013303,2025-02-08,2025-04-25,False,user13303@example.com,billing13303@example.com,True,COMPANY_EMAIL,User 13303,First13303,Last13303,ACC002265,Company 2265,Company 2265,+15550013303,True,17,8,0,True,False,False,True,False,False,False,True,False,2025-02-08,,,,,,,,,,
USR0013304,2022-05-17,2022-06-12,False,user13304@example.com,billing13304@example.com,False,PERSONAL_EMAIL,User 13304,First13304,Last13304,ACC001530,Company 1530,Company 1530,+15550013304,True,2,0,0,True,True,False,False,False,False,False,True,False,2022-05-17,,,,,,,,,,
USR0013305,2022-02-11,2022-03-26,False,user13305@example.com,billing13305@example.com,True,COMPANY_EMAIL,User 13305,First13305,Last13305,ACC002455,Company 2455,Company 2455,+15550013305,False,18,1,4,False,False,False,False,False,False,False,False,False,2022-02-11,,,,,,,,,,
USR0013306,2021-09-03,2021-10-24,False,user13306@example.com,billing13306@example.com,True,PERSONAL_EMAIL,User 13306,First13306,Last13306,ACC001766,Company 1766,Company 1766,+15550013306,True,3,12,9,True,False,True,False,False,False,False,False,False,2021-09-03,,,,,,,,,,
USR0013307,2024-02-21,2024-05-02,False,user13307@example.com,billing13307@example.com,True,COMPANY_EMAIL,User 13307,First13307,Last13307,ACC002982,Company 2982,Company 2982,+15550013307,True,3,12,3,True,False,False,False,False,False,False,True,False,2024-02-21,,,,,,,,,,
USR0013308,2020-10-28,2020-11-01,False,user13308@example.com,billing13308@example.com,True,COMPANY_EMAIL,User 13308,First13308,Last13308,ACC002449,Company 2449,Company 2449,+15550013308,True,18,11,3,True,True,False,True,False,False,False,True,False,2020-10-28,,,,,,,,,,
USR0013309,2023-06-23,2023-07-13,False,user13309@example.com,billing13309@example.com,True,COMPANY_EMAIL,User 13309,First13309,Last13309,ACC000461,Company 461,Company 461,+15550013309,False,8,7,4,False,False,False,False,False,False,False,False,False,2023-06-23,,,,,,,,,,
USR0013310,2021-12-22,2022-01-04,False,user13310@example.com,billing13310@example.com,False,COMPANY_EMAIL,User 13310,First13310,Last13310,ACC000364,Company 364,Company 364,+15550013310,False,3,6,5,False,False,True,False,False,False,False,True,False,2021-12-22,,,,,,,,,,
USR0013311,2022-03-08,2022-04-05,False,user13311@example.com,billing13311@example.com,True,COMPANY_EMAIL,User 13311,First13311,Last13311,ACC002778,Company 2778,Company 2778,+15550013311,True,13,7,1,True,False,False,False,False,False,False,False,False,2022-03-08,,,,,,,,,,
USR0013312,2021-03-22,2021-05-21,False,user13312@example.com,billing13312@example.com,True,PERSONAL_EMAIL,User 13312,First13312,Last13312,ACC000840,Company 840,Company 840,+15550013312,True,9,8,2,True,False,True,False,False,False,False,True,False,2021-03-22,,,,,,,,,,
USR0013313,2024-07-28,2024-09-03,False,user13313@example.com,billing13313@example.com,True,PERSONAL_EMAIL,User 13313,First13313,Last13313,ACC002390,Company 2390,Company 2390,+15550013313,True,2,1,1,False,False,False,False,False,False,False,True,False,2024-07-28,,,,,,,,,,
USR0013314,2022-07-27,2022-09-09,False,user13314@example.com,billing13314@example.com,False,COMPANY_EMAIL,User 13314,First13314,Last13314,ACC001964,Company 1964,Company 1964,+15550013314,False,18,12,1,False,True,False,False,False,False,False,True,False,2022-07-27,,,,,,,,,,
USR0013315,2025-04-03,2025-05-13,False,user13315@example.com,billing13315@example.com,True,COMPANY_EMAIL,User 13315,First13315,Last13315,ACC002193,Company 2193,Company 2193,+15550013315,True,0,7,2,True,False,False,False,False,False,False,True,False,2025-04-03,,,,,,,,,,
USR0013316,2024-09-09,2024-09-09,False,user13316@example.com,billing13316@example.com,True,COMPANY_EMAIL,User 13316,First13316,Last13316,ACC000833,Company 833,Company 833,+15550013316,False,14,6,2,True,False,False,False,False,False,False,True,False,2024-09-09,,,,,,,,,,
USR0013317,2024-04-22,2024-04-30,False,user13317@example.com,billing13317@example.com,True,COMPANY_EMAIL,User 13317,First13317,Last13317,ACC000978,Company 978,Company 978,+15550013317,False,0,12,8,True,False,False,False,False,False,False,False,False,2024-04-22,,,,,,,,,,
USR0013318,2022-07-20,2022-08-09,False,user13318@example.com,billing13318@example.com,True,COMPANY_EMAIL,User 13318,First13318,Last13318,ACC001733,Company 1733,Company 1733,+15550013318,False,9,10,1,False,True,False,False,False,False,False,True,False,2022-07-20,,,,,,,,,,
USR0013319,2025-05-16,2025-05-20,False,user13319@example.com,billing13319@example.com,True,PERSONAL_EMAIL,User 13319,First13319,Last13319,ACC000069,Company 69,Company 69,+15550013319,True,12,10,4,False,True,True,False,False,False,False,False,False,2025-05-16,,,,,,,,,,
USR0013320,2023-04-25,2023-07-08,False,user13320@example.com,billing13320@example.com,True,COMPANY_EMAIL,User 13320,First13320,Last13320,ACC000973,Company 973,Company 973,+15550013320,False,17,10,8,False,False,True,False,False,False,False,False,False,2023-04-25,,,,,,,,,,
USR0013321,2022-06-21,2022-09-18,False,user13321@example.com,billing13321@example.com,True,COMPANY_EMAIL,User 13321,First13321,Last13321,ACC001586,Company 1586,Company 1586,+15550013321,False,15,4,2,False,False,False,False,False,False,False,False,False,2022-06-21,,,,,,,,,,
USR0013322,2021-12-19,2022-01-31,False,user13322@example.com,billing13322@example.com,True,COMPANY_EMAIL,User 13322,First13322,Last13322,ACC000638,Company 638,Company 638,+15550013322,False,5,12,7,False,True,False,False,True,False,False,True,False,2021-12-19,,,,,,,,,,
USR0013323,2025-03-05,2025-05-03,False,user13323@example.com,billing13323@example.com,True,PERSONAL_EMAIL,User 13323,First13323,Last13323,ACC000893,Company 893,Company 893,+15550013323,False,6,2,1,False,True,False,False,False,False,False,True,False,2025-03-05,,,,,,,,,,
USR0013324,2021-06-09,2021-06-14,False,user13324@example.com,billing13324@example.com,True,COMPANY_EMAIL,User 13324,First13324,Last13324,ACC003073,Company 3073,Company 3073,+15550013324,False,6,11,6,True,False,False,False,False,False,False,True,True,2021-06-09,,,,,,,,,,
